day,weekday,month,is_hoilday,weather,mean_temp,y,section,hour
2020-05-08,5,5,0,阴,21,24,Sta149-Sta74,7
2020-05-09,6,5,1,多云,19,25,Sta149-Sta74,7
2020-05-10,7,5,1,多云,22,20,Sta149-Sta74,7
2020-05-11,1,5,0,多云,21,30,Sta149-Sta74,7
2020-05-12,2,5,0,阴,20,37,Sta149-Sta74,7
2020-05-13,3,5,0,多云,20,32,Sta149-Sta74,7
2020-05-14,4,5,0,多云,22,34,Sta149-Sta74,7
2020-05-15,5,5,0,多云,24,33,Sta149-Sta74,7
2020-05-16,6,5,1,多云,25,12,Sta149-Sta74,7
2020-05-17,7,5,1,晴,27,17,Sta149-Sta74,7
2020-05-18,1,5,0,多云,27,27,Sta149-Sta74,7
2020-05-19,2,5,0,多云,25,35,Sta149-Sta74,7
2020-05-20,3,5,0,多云,24,38,Sta149-Sta74,7
2020-05-21,4,5,0,小雨,22,35,Sta149-Sta74,7
2020-05-22,5,5,0,阴,25,31,Sta149-Sta74,7
2020-05-23,6,5,1,多云,25,16,Sta149-Sta74,7
2020-05-24,7,5,1,小雨,18,10,Sta149-Sta74,7
2020-05-25,1,5,0,阴,21,42,Sta149-Sta74,7
2020-05-26,2,5,0,阴,21,28,Sta149-Sta74,7
2020-05-27,3,5,0,阴,19,34,Sta149-Sta74,7
2020-05-28,4,5,0,多云,20,32,Sta149-Sta74,7
2020-05-29,5,5,0,晴,23,26,Sta149-Sta74,7
2020-05-30,6,5,1,多云,24,19,Sta149-Sta74,7
2020-05-31,7,5,1,多云,25,21,Sta149-Sta74,7
2020-06-01,1,6,0,阵雨,23,28,Sta149-Sta74,7
2020-06-02,2,6,0,多云,21,28,Sta149-Sta74,7
2020-06-03,3,6,0,多云,23,28,Sta149-Sta74,7
2020-06-04,4,6,0,多云,24,34,Sta149-Sta74,7
2020-06-05,5,6,0,多云,27,34,Sta149-Sta74,7
2020-06-06,6,6,1,阴,25,18,Sta149-Sta74,7
2020-06-07,7,6,1,阵雨,25,11,Sta149-Sta74,7
2020-06-08,1,6,1,阵雨,22,31,Sta149-Sta74,7
2020-06-09,2,6,1,多云,25,37,Sta149-Sta74,7
2020-06-10,3,6,0,多云,24,33,Sta149-Sta74,7
2020-06-11,4,6,0,阴,25,37,Sta149-Sta74,7
2020-06-12,5,6,0,阴,27,34,Sta149-Sta74,7
2020-06-13,6,6,1,阵雨,27,25,Sta149-Sta74,7
2020-06-14,7,6,1,多云,27,19,Sta149-Sta74,7
2020-06-15,1,6,0,多云,26,30,Sta149-Sta74,7
2020-06-16,2,6,0,小雨,24,28,Sta149-Sta74,7
2020-06-17,3,6,0,小雨,24,33,Sta149-Sta74,7
2020-06-18,4,6,0,多云,26,34,Sta149-Sta74,7
2020-06-19,5,6,0,多云,25,33,Sta149-Sta74,7
2020-06-20,6,6,1,阵雨,24,33,Sta149-Sta74,7
2020-06-21,7,6,1,阵雨,24,16,Sta149-Sta74,7
2020-06-22,1,6,0,阵雨,25,26,Sta149-Sta74,7
2020-06-23,2,6,0,阵雨,26,29,Sta149-Sta74,7
2020-06-24,3,6,0,晴,28,40,Sta149-Sta74,7
2020-06-25,4,6,0,多云,28,21,Sta149-Sta74,7
2020-06-26,5,6,0,阵雨,25,18,Sta149-Sta74,7
2020-06-27,6,6,1,阵雨,25,19,Sta149-Sta74,7
2020-06-28,7,6,1,阴,27,39,Sta149-Sta74,7
2020-06-29,1,6,0,多云,27,44,Sta149-Sta74,7
2020-06-30,2,6,0,多云,28,31,Sta149-Sta74,7
2020-07-01,3,7,0,暴雨,24,23,Sta149-Sta74,7
2020-07-02,4,7,0,多云,27,25,Sta149-Sta74,7
2020-07-03,5,7,0,多云,27,28,Sta149-Sta74,7
2020-07-04,6,7,1,阵雨,25,21,Sta149-Sta74,7
2020-07-05,7,7,1,阴,26,18,Sta149-Sta74,7
2020-07-06,1,7,0,阴,26,27,Sta149-Sta74,7
2020-07-07,2,7,0,多云,28,28,Sta149-Sta74,7
2020-07-08,3,7,0,阵雨,28,28,Sta149-Sta74,7
2020-07-09,4,7,0,阵雨,27,38,Sta149-Sta74,7
2020-07-10,5,7,0,阵雨,23,31,Sta149-Sta74,7
2020-07-11,6,7,1,阴,25,10,Sta149-Sta74,7
2020-07-12,7,7,1,多云,26,26,Sta149-Sta74,7
2020-07-13,1,7,0,阵雨,26,26,Sta149-Sta74,7
2020-07-14,2,7,0,小雨,27,33,Sta149-Sta74,7
2020-07-15,3,7,0,大雨,25,27,Sta149-Sta74,7
2020-07-16,4,7,0,阵雨,25,38,Sta149-Sta74,7
2020-07-17,5,7,0,阴,28,0,Sta149-Sta74,7
2020-07-18,6,7,1,阵雨,27,0,Sta149-Sta74,7
2020-07-19,7,7,1,多云,27,0,Sta149-Sta74,7
2020-07-20,1,7,0,阴,24,0,Sta149-Sta74,7
2020-07-21,2,7,0,阵雨,22,0,Sta149-Sta74,7
2020-07-22,3,7,0,阵雨,25,0,Sta149-Sta74,7
2020-07-23,4,7,0,阵雨,26,0,Sta149-Sta74,7
2020-05-01,5,5,1,多云,24,18,Sta74-Sta128,7
2020-05-02,6,5,1,晴,26,14,Sta74-Sta128,7
2020-05-03,7,5,1,多云,27,19,Sta74-Sta128,7
2020-05-04,1,5,1,多云,26,16,Sta74-Sta128,7
2020-05-05,2,5,0,多云,26,11,Sta74-Sta128,7
2020-05-06,3,5,0,多云,25,24,Sta74-Sta128,7
2020-05-07,4,5,0,中雨,23,29,Sta74-Sta128,7
2020-05-08,5,5,0,阴,21,23,Sta74-Sta128,7
2020-05-09,6,5,1,多云,19,21,Sta74-Sta128,7
2020-05-10,7,5,1,多云,22,17,Sta74-Sta128,7
2020-05-11,1,5,0,多云,21,27,Sta74-Sta128,7
2020-05-12,2,5,0,阴,20,34,Sta74-Sta128,7
2020-05-13,3,5,0,多云,20,30,Sta74-Sta128,7
2020-05-14,4,5,0,多云,22,26,Sta74-Sta128,7
2020-05-15,5,5,0,多云,24,28,Sta74-Sta128,7
2020-05-16,6,5,1,多云,25,12,Sta74-Sta128,7
2020-05-17,7,5,1,晴,27,16,Sta74-Sta128,7
2020-05-18,1,5,0,多云,27,29,Sta74-Sta128,7
2020-05-19,2,5,0,多云,25,34,Sta74-Sta128,7
2020-05-20,3,5,0,多云,24,34,Sta74-Sta128,7
2020-05-21,4,5,0,小雨,22,33,Sta74-Sta128,7
2020-05-22,5,5,0,阴,25,25,Sta74-Sta128,7
2020-05-23,6,5,1,多云,25,15,Sta74-Sta128,7
2020-05-24,7,5,1,小雨,18,12,Sta74-Sta128,7
2020-05-25,1,5,0,阴,21,38,Sta74-Sta128,7
2020-05-26,2,5,0,阴,21,26,Sta74-Sta128,7
2020-05-27,3,5,0,阴,19,38,Sta74-Sta128,7
2020-05-28,4,5,0,多云,20,32,Sta74-Sta128,7
2020-05-29,5,5,0,晴,23,26,Sta74-Sta128,7
2020-05-30,6,5,1,多云,24,17,Sta74-Sta128,7
2020-05-31,7,5,1,多云,25,22,Sta74-Sta128,7
2020-06-01,1,6,0,阵雨,23,31,Sta74-Sta128,7
2020-06-02,2,6,0,多云,21,29,Sta74-Sta128,7
2020-06-03,3,6,0,多云,23,34,Sta74-Sta128,7
2020-06-04,4,6,0,多云,24,33,Sta74-Sta128,7
2020-06-05,5,6,0,多云,27,34,Sta74-Sta128,7
2020-06-06,6,6,1,阴,25,15,Sta74-Sta128,7
2020-06-07,7,6,1,阵雨,25,9,Sta74-Sta128,7
2020-06-08,1,6,1,阵雨,22,33,Sta74-Sta128,7
2020-06-09,2,6,1,多云,25,34,Sta74-Sta128,7
2020-06-10,3,6,0,多云,24,30,Sta74-Sta128,7
2020-06-11,4,6,0,阴,25,34,Sta74-Sta128,7
2020-06-12,5,6,0,阴,27,32,Sta74-Sta128,7
2020-06-13,6,6,1,阵雨,27,26,Sta74-Sta128,7
2020-06-14,7,6,1,多云,27,15,Sta74-Sta128,7
2020-06-15,1,6,0,多云,26,27,Sta74-Sta128,7
2020-06-16,2,6,0,小雨,24,23,Sta74-Sta128,7
2020-06-17,3,6,0,小雨,24,27,Sta74-Sta128,7
2020-06-18,4,6,0,多云,26,26,Sta74-Sta128,7
2020-06-19,5,6,0,多云,25,27,Sta74-Sta128,7
2020-06-20,6,6,1,阵雨,24,25,Sta74-Sta128,7
2020-06-21,7,6,1,阵雨,24,16,Sta74-Sta128,7
2020-06-22,1,6,0,阵雨,25,25,Sta74-Sta128,7
2020-06-23,2,6,0,阵雨,26,27,Sta74-Sta128,7
2020-06-24,3,6,0,晴,28,36,Sta74-Sta128,7
2020-06-25,4,6,0,多云,28,20,Sta74-Sta128,7
2020-06-26,5,6,0,阵雨,25,13,Sta74-Sta128,7
2020-06-27,6,6,1,阵雨,25,15,Sta74-Sta128,7
2020-06-28,7,6,1,阴,27,37,Sta74-Sta128,7
2020-06-29,1,6,0,多云,27,38,Sta74-Sta128,7
2020-06-30,2,6,0,多云,28,31,Sta74-Sta128,7
2020-07-01,3,7,0,暴雨,24,20,Sta74-Sta128,7
2020-07-02,4,7,0,多云,27,27,Sta74-Sta128,7
2020-07-03,5,7,0,多云,27,23,Sta74-Sta128,7
2020-07-04,6,7,1,阵雨,25,21,Sta74-Sta128,7
2020-07-05,7,7,1,阴,26,21,Sta74-Sta128,7
2020-07-06,1,7,0,阴,26,32,Sta74-Sta128,7
2020-07-07,2,7,0,多云,28,24,Sta74-Sta128,7
2020-07-08,3,7,0,阵雨,28,29,Sta74-Sta128,7
2020-07-09,4,7,0,阵雨,27,33,Sta74-Sta128,7
2020-07-10,5,7,0,阵雨,23,28,Sta74-Sta128,7
2020-07-11,6,7,1,阴,25,6,Sta74-Sta128,7
2020-07-12,7,7,1,多云,26,28,Sta74-Sta128,7
2020-07-13,1,7,0,阵雨,26,22,Sta74-Sta128,7
2020-07-14,2,7,0,小雨,27,27,Sta74-Sta128,7
2020-07-15,3,7,0,大雨,25,30,Sta74-Sta128,7
2020-07-16,4,7,0,阵雨,25,38,Sta74-Sta128,7
2020-07-17,5,7,0,阴,28,0,Sta74-Sta128,7
2020-07-18,6,7,1,阵雨,27,0,Sta74-Sta128,7
2020-07-19,7,7,1,多云,27,0,Sta74-Sta128,7
2020-07-20,1,7,0,阴,24,0,Sta74-Sta128,7
2020-07-21,2,7,0,阵雨,22,0,Sta74-Sta128,7
2020-07-22,3,7,0,阵雨,25,0,Sta74-Sta128,7
2020-07-23,4,7,0,阵雨,26,0,Sta74-Sta128,7
2020-05-01,5,5,1,多云,24,17,Sta128-Sta34,7
2020-05-02,6,5,1,晴,26,14,Sta128-Sta34,7
2020-05-03,7,5,1,多云,27,20,Sta128-Sta34,7
2020-05-04,1,5,1,多云,26,14,Sta128-Sta34,7
2020-05-05,2,5,0,多云,26,11,Sta128-Sta34,7
2020-05-06,3,5,0,多云,25,22,Sta128-Sta34,7
2020-05-07,4,5,0,中雨,23,28,Sta128-Sta34,7
2020-05-08,5,5,0,阴,21,21,Sta128-Sta34,7
2020-05-09,6,5,1,多云,19,20,Sta128-Sta34,7
2020-05-10,7,5,1,多云,22,16,Sta128-Sta34,7
2020-05-11,1,5,0,多云,21,26,Sta128-Sta34,7
2020-05-12,2,5,0,阴,20,32,Sta128-Sta34,7
2020-05-13,3,5,0,多云,20,29,Sta128-Sta34,7
2020-05-14,4,5,0,多云,22,26,Sta128-Sta34,7
2020-05-15,5,5,0,多云,24,28,Sta128-Sta34,7
2020-05-16,6,5,1,多云,25,12,Sta128-Sta34,7
2020-05-17,7,5,1,晴,27,14,Sta128-Sta34,7
2020-05-18,1,5,0,多云,27,29,Sta128-Sta34,7
2020-05-19,2,5,0,多云,25,33,Sta128-Sta34,7
2020-05-20,3,5,0,多云,24,32,Sta128-Sta34,7
2020-05-21,4,5,0,小雨,22,30,Sta128-Sta34,7
2020-05-22,5,5,0,阴,25,23,Sta128-Sta34,7
2020-05-23,6,5,1,多云,25,15,Sta128-Sta34,7
2020-05-24,7,5,1,小雨,18,12,Sta128-Sta34,7
2020-05-25,1,5,0,阴,21,37,Sta128-Sta34,7
2020-05-26,2,5,0,阴,21,25,Sta128-Sta34,7
2020-05-27,3,5,0,阴,19,36,Sta128-Sta34,7
2020-05-28,4,5,0,多云,20,32,Sta128-Sta34,7
2020-05-29,5,5,0,晴,23,26,Sta128-Sta34,7
2020-05-30,6,5,1,多云,24,16,Sta128-Sta34,7
2020-05-31,7,5,1,多云,25,22,Sta128-Sta34,7
2020-06-01,1,6,0,阵雨,23,27,Sta128-Sta34,7
2020-06-02,2,6,0,多云,21,28,Sta128-Sta34,7
2020-06-03,3,6,0,多云,23,32,Sta128-Sta34,7
2020-06-04,4,6,0,多云,24,30,Sta128-Sta34,7
2020-06-05,5,6,0,多云,27,32,Sta128-Sta34,7
2020-06-06,6,6,1,阴,25,15,Sta128-Sta34,7
2020-06-07,7,6,1,阵雨,25,10,Sta128-Sta34,7
2020-06-08,1,6,1,阵雨,22,32,Sta128-Sta34,7
2020-06-09,2,6,1,多云,25,33,Sta128-Sta34,7
2020-06-10,3,6,0,多云,24,27,Sta128-Sta34,7
2020-06-11,4,6,0,阴,25,32,Sta128-Sta34,7
2020-06-12,5,6,0,阴,27,31,Sta128-Sta34,7
2020-06-13,6,6,1,阵雨,27,25,Sta128-Sta34,7
2020-06-14,7,6,1,多云,27,15,Sta128-Sta34,7
2020-06-15,1,6,0,多云,26,25,Sta128-Sta34,7
2020-06-16,2,6,0,小雨,24,21,Sta128-Sta34,7
2020-06-17,3,6,0,小雨,24,26,Sta128-Sta34,7
2020-06-18,4,6,0,多云,26,25,Sta128-Sta34,7
2020-06-19,5,6,0,多云,25,26,Sta128-Sta34,7
2020-06-20,6,6,1,阵雨,24,25,Sta128-Sta34,7
2020-06-21,7,6,1,阵雨,24,16,Sta128-Sta34,7
2020-06-22,1,6,0,阵雨,25,24,Sta128-Sta34,7
2020-06-23,2,6,0,阵雨,26,27,Sta128-Sta34,7
2020-06-24,3,6,0,晴,28,37,Sta128-Sta34,7
2020-06-25,4,6,0,多云,28,20,Sta128-Sta34,7
2020-06-26,5,6,0,阵雨,25,13,Sta128-Sta34,7
2020-06-27,6,6,1,阵雨,25,15,Sta128-Sta34,7
2020-06-28,7,6,1,阴,27,36,Sta128-Sta34,7
2020-06-29,1,6,0,多云,27,35,Sta128-Sta34,7
2020-06-30,2,6,0,多云,28,30,Sta128-Sta34,7
2020-07-01,3,7,0,暴雨,24,20,Sta128-Sta34,7
2020-07-02,4,7,0,多云,27,26,Sta128-Sta34,7
2020-07-03,5,7,0,多云,27,23,Sta128-Sta34,7
2020-07-04,6,7,1,阵雨,25,19,Sta128-Sta34,7
2020-07-05,7,7,1,阴,26,19,Sta128-Sta34,7
2020-07-06,1,7,0,阴,26,31,Sta128-Sta34,7
2020-07-07,2,7,0,多云,28,23,Sta128-Sta34,7
2020-07-08,3,7,0,阵雨,28,29,Sta128-Sta34,7
2020-07-09,4,7,0,阵雨,27,34,Sta128-Sta34,7
2020-07-10,5,7,0,阵雨,23,29,Sta128-Sta34,7
2020-07-11,6,7,1,阴,25,7,Sta128-Sta34,7
2020-07-12,7,7,1,多云,26,30,Sta128-Sta34,7
2020-07-13,1,7,0,阵雨,26,23,Sta128-Sta34,7
2020-07-14,2,7,0,小雨,27,26,Sta128-Sta34,7
2020-07-15,3,7,0,大雨,25,29,Sta128-Sta34,7
2020-07-16,4,7,0,阵雨,25,39,Sta128-Sta34,7
2020-07-17,5,7,0,阴,28,0,Sta128-Sta34,7
2020-07-18,6,7,1,阵雨,27,0,Sta128-Sta34,7
2020-07-19,7,7,1,多云,27,0,Sta128-Sta34,7
2020-07-20,1,7,0,阴,24,0,Sta128-Sta34,7
2020-07-21,2,7,0,阵雨,22,0,Sta128-Sta34,7
2020-07-22,3,7,0,阵雨,25,0,Sta128-Sta34,7
2020-07-23,4,7,0,阵雨,26,0,Sta128-Sta34,7
2020-05-01,5,5,1,多云,24,15,Sta34-Sta110,7
2020-05-02,6,5,1,晴,26,12,Sta34-Sta110,7
2020-05-03,7,5,1,多云,27,21,Sta34-Sta110,7
2020-05-04,1,5,1,多云,26,12,Sta34-Sta110,7
2020-05-05,2,5,0,多云,26,10,Sta34-Sta110,7
2020-05-06,3,5,0,多云,25,23,Sta34-Sta110,7
2020-05-07,4,5,0,中雨,23,29,Sta34-Sta110,7
2020-05-08,5,5,0,阴,21,21,Sta34-Sta110,7
2020-05-09,6,5,1,多云,19,23,Sta34-Sta110,7
2020-05-10,7,5,1,多云,22,19,Sta34-Sta110,7
2020-05-11,1,5,0,多云,21,30,Sta34-Sta110,7
2020-05-12,2,5,0,阴,20,33,Sta34-Sta110,7
2020-05-13,3,5,0,多云,20,31,Sta34-Sta110,7
2020-05-14,4,5,0,多云,22,27,Sta34-Sta110,7
2020-05-15,5,5,0,多云,24,31,Sta34-Sta110,7
2020-05-16,6,5,1,多云,25,15,Sta34-Sta110,7
2020-05-17,7,5,1,晴,27,15,Sta34-Sta110,7
2020-05-18,1,5,0,多云,27,30,Sta34-Sta110,7
2020-05-19,2,5,0,多云,25,39,Sta34-Sta110,7
2020-05-20,3,5,0,多云,24,37,Sta34-Sta110,7
2020-05-21,4,5,0,小雨,22,32,Sta34-Sta110,7
2020-05-22,5,5,0,阴,25,23,Sta34-Sta110,7
2020-05-23,6,5,1,多云,25,17,Sta34-Sta110,7
2020-05-24,7,5,1,小雨,18,13,Sta34-Sta110,7
2020-05-25,1,5,0,阴,21,40,Sta34-Sta110,7
2020-05-26,2,5,0,阴,21,28,Sta34-Sta110,7
2020-05-27,3,5,0,阴,19,38,Sta34-Sta110,7
2020-05-28,4,5,0,多云,20,32,Sta34-Sta110,7
2020-05-29,5,5,0,晴,23,26,Sta34-Sta110,7
2020-05-30,6,5,1,多云,24,19,Sta34-Sta110,7
2020-05-31,7,5,1,多云,25,23,Sta34-Sta110,7
2020-06-01,1,6,0,阵雨,23,31,Sta34-Sta110,7
2020-06-02,2,6,0,多云,21,29,Sta34-Sta110,7
2020-06-03,3,6,0,多云,23,31,Sta34-Sta110,7
2020-06-04,4,6,0,多云,24,32,Sta34-Sta110,7
2020-06-05,5,6,0,多云,27,31,Sta34-Sta110,7
2020-06-06,6,6,1,阴,25,17,Sta34-Sta110,7
2020-06-07,7,6,1,阵雨,25,9,Sta34-Sta110,7
2020-06-08,1,6,1,阵雨,22,40,Sta34-Sta110,7
2020-06-09,2,6,1,多云,25,33,Sta34-Sta110,7
2020-06-10,3,6,0,多云,24,31,Sta34-Sta110,7
2020-06-11,4,6,0,阴,25,39,Sta34-Sta110,7
2020-06-12,5,6,0,阴,27,37,Sta34-Sta110,7
2020-06-13,6,6,1,阵雨,27,19,Sta34-Sta110,7
2020-06-14,7,6,1,多云,27,14,Sta34-Sta110,7
2020-06-15,1,6,0,多云,26,30,Sta34-Sta110,7
2020-06-16,2,6,0,小雨,24,23,Sta34-Sta110,7
2020-06-17,3,6,0,小雨,24,31,Sta34-Sta110,7
2020-06-18,4,6,0,多云,26,28,Sta34-Sta110,7
2020-06-19,5,6,0,多云,25,28,Sta34-Sta110,7
2020-06-20,6,6,1,阵雨,24,22,Sta34-Sta110,7
2020-06-21,7,6,1,阵雨,24,17,Sta34-Sta110,7
2020-06-22,1,6,0,阵雨,25,30,Sta34-Sta110,7
2020-06-23,2,6,0,阵雨,26,29,Sta34-Sta110,7
2020-06-24,3,6,0,晴,28,38,Sta34-Sta110,7
2020-06-25,4,6,0,多云,28,21,Sta34-Sta110,7
2020-06-26,5,6,0,阵雨,25,14,Sta34-Sta110,7
2020-06-27,6,6,1,阵雨,25,18,Sta34-Sta110,7
2020-06-28,7,6,1,阴,27,37,Sta34-Sta110,7
2020-06-29,1,6,0,多云,27,35,Sta34-Sta110,7
2020-06-30,2,6,0,多云,28,31,Sta34-Sta110,7
2020-07-01,3,7,0,暴雨,24,17,Sta34-Sta110,7
2020-07-02,4,7,0,多云,27,25,Sta34-Sta110,7
2020-07-03,5,7,0,多云,27,25,Sta34-Sta110,7
2020-07-04,6,7,1,阵雨,25,20,Sta34-Sta110,7
2020-07-05,7,7,1,阴,26,19,Sta34-Sta110,7
2020-07-06,1,7,0,阴,26,31,Sta34-Sta110,7
2020-07-07,2,7,0,多云,28,27,Sta34-Sta110,7
2020-07-08,3,7,0,阵雨,28,32,Sta34-Sta110,7
2020-07-09,4,7,0,阵雨,27,39,Sta34-Sta110,7
2020-07-10,5,7,0,阵雨,23,31,Sta34-Sta110,7
2020-07-11,6,7,1,阴,25,7,Sta34-Sta110,7
2020-07-12,7,7,1,多云,26,28,Sta34-Sta110,7
2020-07-13,1,7,0,阵雨,26,23,Sta34-Sta110,7
2020-07-14,2,7,0,小雨,27,30,Sta34-Sta110,7
2020-07-15,3,7,0,大雨,25,32,Sta34-Sta110,7
2020-07-16,4,7,0,阵雨,25,40,Sta34-Sta110,7
2020-07-17,5,7,0,阴,28,0,Sta34-Sta110,7
2020-07-18,6,7,1,阵雨,27,0,Sta34-Sta110,7
2020-07-19,7,7,1,多云,27,0,Sta34-Sta110,7
2020-07-20,1,7,0,阴,24,0,Sta34-Sta110,7
2020-07-21,2,7,0,阵雨,22,0,Sta34-Sta110,7
2020-07-22,3,7,0,阵雨,25,0,Sta34-Sta110,7
2020-07-23,4,7,0,阵雨,26,0,Sta34-Sta110,7
2020-05-01,5,5,1,多云,24,9,Sta110-Sta106,7
2020-05-02,6,5,1,晴,26,12,Sta110-Sta106,7
2020-05-03,7,5,1,多云,27,13,Sta110-Sta106,7
2020-05-04,1,5,1,多云,26,8,Sta110-Sta106,7
2020-05-05,2,5,0,多云,26,12,Sta110-Sta106,7
2020-05-06,3,5,0,多云,25,24,Sta110-Sta106,7
2020-05-07,4,5,0,中雨,23,33,Sta110-Sta106,7
2020-05-08,5,5,0,阴,21,22,Sta110-Sta106,7
2020-05-09,6,5,1,多云,19,22,Sta110-Sta106,7
2020-05-10,7,5,1,多云,22,14,Sta110-Sta106,7
2020-05-11,1,5,0,多云,21,29,Sta110-Sta106,7
2020-05-12,2,5,0,阴,20,30,Sta110-Sta106,7
2020-05-13,3,5,0,多云,20,31,Sta110-Sta106,7
2020-05-14,4,5,0,多云,22,27,Sta110-Sta106,7
2020-05-15,5,5,0,多云,24,33,Sta110-Sta106,7
2020-05-16,6,5,1,多云,25,15,Sta110-Sta106,7
2020-05-17,7,5,1,晴,27,13,Sta110-Sta106,7
2020-05-18,1,5,0,多云,27,28,Sta110-Sta106,7
2020-05-19,2,5,0,多云,25,39,Sta110-Sta106,7
2020-05-20,3,5,0,多云,24,36,Sta110-Sta106,7
2020-05-21,4,5,0,小雨,22,31,Sta110-Sta106,7
2020-05-22,5,5,0,阴,25,24,Sta110-Sta106,7
2020-05-23,6,5,1,多云,25,18,Sta110-Sta106,7
2020-05-24,7,5,1,小雨,18,14,Sta110-Sta106,7
2020-05-25,1,5,0,阴,21,38,Sta110-Sta106,7
2020-05-26,2,5,0,阴,21,29,Sta110-Sta106,7
2020-05-27,3,5,0,阴,19,39,Sta110-Sta106,7
2020-05-28,4,5,0,多云,20,32,Sta110-Sta106,7
2020-05-29,5,5,0,晴,23,25,Sta110-Sta106,7
2020-05-30,6,5,1,多云,24,19,Sta110-Sta106,7
2020-05-31,7,5,1,多云,25,23,Sta110-Sta106,7
2020-06-01,1,6,0,阵雨,23,28,Sta110-Sta106,7
2020-06-02,2,6,0,多云,21,32,Sta110-Sta106,7
2020-06-03,3,6,0,多云,23,28,Sta110-Sta106,7
2020-06-04,4,6,0,多云,24,35,Sta110-Sta106,7
2020-06-05,5,6,0,多云,27,31,Sta110-Sta106,7
2020-06-06,6,6,1,阴,25,15,Sta110-Sta106,7
2020-06-07,7,6,1,阵雨,25,10,Sta110-Sta106,7
2020-06-08,1,6,1,阵雨,22,40,Sta110-Sta106,7
2020-06-09,2,6,1,多云,25,33,Sta110-Sta106,7
2020-06-10,3,6,0,多云,24,30,Sta110-Sta106,7
2020-06-11,4,6,0,阴,25,38,Sta110-Sta106,7
2020-06-12,5,6,0,阴,27,35,Sta110-Sta106,7
2020-06-13,6,6,1,阵雨,27,18,Sta110-Sta106,7
2020-06-14,7,6,1,多云,27,14,Sta110-Sta106,7
2020-06-15,1,6,0,多云,26,31,Sta110-Sta106,7
2020-06-16,2,6,0,小雨,24,23,Sta110-Sta106,7
2020-06-17,3,6,0,小雨,24,33,Sta110-Sta106,7
2020-06-18,4,6,0,多云,26,30,Sta110-Sta106,7
2020-06-19,5,6,0,多云,25,27,Sta110-Sta106,7
2020-06-20,6,6,1,阵雨,24,22,Sta110-Sta106,7
2020-06-21,7,6,1,阵雨,24,17,Sta110-Sta106,7
2020-06-22,1,6,0,阵雨,25,31,Sta110-Sta106,7
2020-06-23,2,6,0,阵雨,26,30,Sta110-Sta106,7
2020-06-24,3,6,0,晴,28,38,Sta110-Sta106,7
2020-06-25,4,6,0,多云,28,14,Sta110-Sta106,7
2020-06-26,5,6,0,阵雨,25,13,Sta110-Sta106,7
2020-06-27,6,6,1,阵雨,25,17,Sta110-Sta106,7
2020-06-28,7,6,1,阴,27,38,Sta110-Sta106,7
2020-06-29,1,6,0,多云,27,34,Sta110-Sta106,7
2020-06-30,2,6,0,多云,28,32,Sta110-Sta106,7
2020-07-01,3,7,0,暴雨,24,17,Sta110-Sta106,7
2020-07-02,4,7,0,多云,27,21,Sta110-Sta106,7
2020-07-03,5,7,0,多云,27,25,Sta110-Sta106,7
2020-07-04,6,7,1,阵雨,25,19,Sta110-Sta106,7
2020-07-05,7,7,1,阴,26,20,Sta110-Sta106,7
2020-07-06,1,7,0,阴,26,32,Sta110-Sta106,7
2020-07-07,2,7,0,多云,28,28,Sta110-Sta106,7
2020-07-08,3,7,0,阵雨,28,30,Sta110-Sta106,7
2020-07-09,4,7,0,阵雨,27,38,Sta110-Sta106,7
2020-07-10,5,7,0,阵雨,23,30,Sta110-Sta106,7
2020-07-11,6,7,1,阴,25,6,Sta110-Sta106,7
2020-07-12,7,7,1,多云,26,28,Sta110-Sta106,7
2020-07-13,1,7,0,阵雨,26,25,Sta110-Sta106,7
2020-07-14,2,7,0,小雨,27,28,Sta110-Sta106,7
2020-07-15,3,7,0,大雨,25,35,Sta110-Sta106,7
2020-07-16,4,7,0,阵雨,25,40,Sta110-Sta106,7
2020-07-17,5,7,0,阴,28,0,Sta110-Sta106,7
2020-07-18,6,7,1,阵雨,27,0,Sta110-Sta106,7
2020-07-19,7,7,1,多云,27,0,Sta110-Sta106,7
2020-07-20,1,7,0,阴,24,0,Sta110-Sta106,7
2020-07-21,2,7,0,阵雨,22,0,Sta110-Sta106,7
2020-07-22,3,7,0,阵雨,25,0,Sta110-Sta106,7
2020-07-23,4,7,0,阵雨,26,0,Sta110-Sta106,7
2020-05-01,5,5,1,多云,24,11,Sta106-Sta78,7
2020-05-02,6,5,1,晴,26,12,Sta106-Sta78,7
2020-05-03,7,5,1,多云,27,13,Sta106-Sta78,7
2020-05-04,1,5,1,多云,26,9,Sta106-Sta78,7
2020-05-05,2,5,0,多云,26,13,Sta106-Sta78,7
2020-05-06,3,5,0,多云,25,26,Sta106-Sta78,7
2020-05-07,4,5,0,中雨,23,34,Sta106-Sta78,7
2020-05-08,5,5,0,阴,21,23,Sta106-Sta78,7
2020-05-09,6,5,1,多云,19,23,Sta106-Sta78,7
2020-05-10,7,5,1,多云,22,15,Sta106-Sta78,7
2020-05-11,1,5,0,多云,21,29,Sta106-Sta78,7
2020-05-12,2,5,0,阴,20,32,Sta106-Sta78,7
2020-05-13,3,5,0,多云,20,31,Sta106-Sta78,7
2020-05-14,4,5,0,多云,22,30,Sta106-Sta78,7
2020-05-15,5,5,0,多云,24,34,Sta106-Sta78,7
