day,weekday,month,is_hoilday,weather,mean_temp,y,section,hour
2020-05-08,5,5,0,阴,21,93,Sta107-Sta96,7
2020-05-09,6,5,1,多云,19,84,Sta107-Sta96,7
2020-05-10,7,5,1,多云,22,41,Sta107-Sta96,7
2020-05-11,1,5,0,多云,21,99,Sta107-Sta96,7
2020-05-12,2,5,0,阴,20,86,Sta107-Sta96,7
2020-05-13,3,5,0,多云,20,88,Sta107-Sta96,7
2020-05-14,4,5,0,多云,22,95,Sta107-Sta96,7
2020-05-15,5,5,0,多云,24,107,Sta107-Sta96,7
2020-05-16,6,5,1,多云,25,45,Sta107-Sta96,7
2020-05-17,7,5,1,晴,27,40,Sta107-Sta96,7
2020-05-18,1,5,0,多云,27,102,Sta107-Sta96,7
2020-05-19,2,5,0,多云,25,100,Sta107-Sta96,7
2020-05-20,3,5,0,多云,24,103,Sta107-Sta96,7
2020-05-21,4,5,0,小雨,22,101,Sta107-Sta96,7
2020-05-22,5,5,0,阴,25,92,Sta107-Sta96,7
2020-05-23,6,5,1,多云,25,49,Sta107-Sta96,7
2020-05-24,7,5,1,小雨,18,29,Sta107-Sta96,7
2020-05-25,1,5,0,阴,21,104,Sta107-Sta96,7
2020-05-26,2,5,0,阴,21,101,Sta107-Sta96,7
2020-05-27,3,5,0,阴,19,99,Sta107-Sta96,7
2020-05-28,4,5,0,多云,20,112,Sta107-Sta96,7
2020-05-29,5,5,0,晴,23,99,Sta107-Sta96,7
2020-05-30,6,5,1,多云,24,66,Sta107-Sta96,7
2020-05-31,7,5,1,多云,25,29,Sta107-Sta96,7
2020-06-01,1,6,0,阵雨,23,120,Sta107-Sta96,7
2020-06-02,2,6,0,多云,21,105,Sta107-Sta96,7
2020-06-03,3,6,0,多云,23,103,Sta107-Sta96,7
2020-06-04,4,6,0,多云,24,94,Sta107-Sta96,7
2020-06-05,5,6,0,多云,27,95,Sta107-Sta96,7
2020-06-06,6,6,1,阴,25,57,Sta107-Sta96,7
2020-06-07,7,6,1,阵雨,25,38,Sta107-Sta96,7
2020-06-08,1,6,1,阵雨,22,102,Sta107-Sta96,7
2020-06-09,2,6,1,多云,25,89,Sta107-Sta96,7
2020-06-10,3,6,0,多云,24,92,Sta107-Sta96,7
2020-06-11,4,6,0,阴,25,116,Sta107-Sta96,7
2020-06-12,5,6,0,阴,27,114,Sta107-Sta96,7
2020-06-13,6,6,1,阵雨,27,57,Sta107-Sta96,7
2020-06-14,7,6,1,多云,27,48,Sta107-Sta96,7
2020-06-15,1,6,0,多云,26,128,Sta107-Sta96,7
2020-06-16,2,6,0,小雨,24,106,Sta107-Sta96,7
2020-06-17,3,6,0,小雨,24,120,Sta107-Sta96,7
2020-06-18,4,6,0,多云,26,104,Sta107-Sta96,7
2020-06-19,5,6,0,多云,25,105,Sta107-Sta96,7
2020-06-20,6,6,1,阵雨,24,70,Sta107-Sta96,7
2020-06-21,7,6,1,阵雨,24,50,Sta107-Sta96,7
2020-06-22,1,6,0,阵雨,25,97,Sta107-Sta96,7
2020-06-23,2,6,0,阵雨,26,98,Sta107-Sta96,7
2020-06-24,3,6,0,晴,28,106,Sta107-Sta96,7
2020-06-25,4,6,0,多云,28,67,Sta107-Sta96,7
2020-06-26,5,6,0,阵雨,25,54,Sta107-Sta96,7
2020-06-27,6,6,1,阵雨,25,34,Sta107-Sta96,7
2020-06-28,7,6,1,阴,27,93,Sta107-Sta96,7
2020-06-29,1,6,0,多云,27,98,Sta107-Sta96,7
2020-06-30,2,6,0,多云,28,111,Sta107-Sta96,7
2020-07-01,3,7,0,暴雨,24,24,Sta107-Sta96,7
2020-07-02,4,7,0,多云,27,50,Sta107-Sta96,7
2020-07-03,5,7,0,多云,27,66,Sta107-Sta96,7
2020-07-04,6,7,1,阵雨,25,50,Sta107-Sta96,7
2020-07-05,7,7,1,阴,26,45,Sta107-Sta96,7
2020-07-06,1,7,0,阴,26,86,Sta107-Sta96,7
2020-07-07,2,7,0,多云,28,87,Sta107-Sta96,7
2020-07-08,3,7,0,阵雨,28,89,Sta107-Sta96,7
2020-07-09,4,7,0,阵雨,27,79,Sta107-Sta96,7
2020-07-10,5,7,0,阵雨,23,108,Sta107-Sta96,7
2020-07-11,6,7,1,阴,25,57,Sta107-Sta96,7
2020-07-12,7,7,1,多云,26,50,Sta107-Sta96,7
2020-07-13,1,7,0,阵雨,26,103,Sta107-Sta96,7
2020-07-14,2,7,0,小雨,27,100,Sta107-Sta96,7
2020-07-15,3,7,0,大雨,25,80,Sta107-Sta96,7
2020-07-16,4,7,0,阵雨,25,86,Sta107-Sta96,7
2020-07-17,5,7,0,阴,28,0,Sta107-Sta96,7
2020-07-18,6,7,1,阵雨,27,0,Sta107-Sta96,7
2020-07-19,7,7,1,多云,27,0,Sta107-Sta96,7
2020-07-20,1,7,0,阴,24,0,Sta107-Sta96,7
2020-07-21,2,7,0,阵雨,22,0,Sta107-Sta96,7
2020-07-22,3,7,0,阵雨,25,0,Sta107-Sta96,7
2020-07-23,4,7,0,阵雨,26,0,Sta107-Sta96,7
2020-05-01,5,5,1,多云,24,55,Sta96-Sta154,7
2020-05-02,6,5,1,晴,26,48,Sta96-Sta154,7
2020-05-03,7,5,1,多云,27,51,Sta96-Sta154,7
2020-05-04,1,5,1,多云,26,51,Sta96-Sta154,7
2020-05-05,2,5,0,多云,26,57,Sta96-Sta154,7
2020-05-06,3,5,0,多云,25,124,Sta96-Sta154,7
2020-05-07,4,5,0,中雨,23,128,Sta96-Sta154,7
2020-05-08,5,5,0,阴,21,135,Sta96-Sta154,7
2020-05-09,6,5,1,多云,19,131,Sta96-Sta154,7
2020-05-10,7,5,1,多云,22,58,Sta96-Sta154,7
2020-05-11,1,5,0,多云,21,147,Sta96-Sta154,7
2020-05-12,2,5,0,阴,20,134,Sta96-Sta154,7
2020-05-13,3,5,0,多云,20,124,Sta96-Sta154,7
2020-05-14,4,5,0,多云,22,124,Sta96-Sta154,7
2020-05-15,5,5,0,多云,24,140,Sta96-Sta154,7
2020-05-16,6,5,1,多云,25,64,Sta96-Sta154,7
2020-05-17,7,5,1,晴,27,54,Sta96-Sta154,7
2020-05-18,1,5,0,多云,27,135,Sta96-Sta154,7
2020-05-19,2,5,0,多云,25,129,Sta96-Sta154,7
2020-05-20,3,5,0,多云,24,131,Sta96-Sta154,7
2020-05-21,4,5,0,小雨,22,136,Sta96-Sta154,7
2020-05-22,5,5,0,阴,25,123,Sta96-Sta154,7
2020-05-23,6,5,1,多云,25,78,Sta96-Sta154,7
2020-05-24,7,5,1,小雨,18,47,Sta96-Sta154,7
2020-05-25,1,5,0,阴,21,143,Sta96-Sta154,7
2020-05-26,2,5,0,阴,21,150,Sta96-Sta154,7
2020-05-27,3,5,0,阴,19,144,Sta96-Sta154,7
2020-05-28,4,5,0,多云,20,148,Sta96-Sta154,7
2020-05-29,5,5,0,晴,23,132,Sta96-Sta154,7
2020-05-30,6,5,1,多云,24,78,Sta96-Sta154,7
2020-05-31,7,5,1,多云,25,49,Sta96-Sta154,7
2020-06-01,1,6,0,阵雨,23,151,Sta96-Sta154,7
2020-06-02,2,6,0,多云,21,149,Sta96-Sta154,7
2020-06-03,3,6,0,多云,23,146,Sta96-Sta154,7
2020-06-04,4,6,0,多云,24,130,Sta96-Sta154,7
2020-06-05,5,6,0,多云,27,136,Sta96-Sta154,7
2020-06-06,6,6,1,阴,25,68,Sta96-Sta154,7
2020-06-07,7,6,1,阵雨,25,53,Sta96-Sta154,7
2020-06-08,1,6,1,阵雨,22,148,Sta96-Sta154,7
2020-06-09,2,6,1,多云,25,145,Sta96-Sta154,7
2020-06-10,3,6,0,多云,24,137,Sta96-Sta154,7
2020-06-11,4,6,0,阴,25,149,Sta96-Sta154,7
2020-06-12,5,6,0,阴,27,142,Sta96-Sta154,7
2020-06-13,6,6,1,阵雨,27,84,Sta96-Sta154,7
2020-06-14,7,6,1,多云,27,61,Sta96-Sta154,7
2020-06-15,1,6,0,多云,26,173,Sta96-Sta154,7
2020-06-16,2,6,0,小雨,24,137,Sta96-Sta154,7
2020-06-17,3,6,0,小雨,24,156,Sta96-Sta154,7
2020-06-18,4,6,0,多云,26,140,Sta96-Sta154,7
2020-06-19,5,6,0,多云,25,141,Sta96-Sta154,7
2020-06-20,6,6,1,阵雨,24,78,Sta96-Sta154,7
2020-06-21,7,6,1,阵雨,24,73,Sta96-Sta154,7
2020-06-22,1,6,0,阵雨,25,150,Sta96-Sta154,7
2020-06-23,2,6,0,阵雨,26,123,Sta96-Sta154,7
2020-06-24,3,6,0,晴,28,138,Sta96-Sta154,7
2020-06-25,4,6,0,多云,28,86,Sta96-Sta154,7
2020-06-26,5,6,0,阵雨,25,56,Sta96-Sta154,7
2020-06-27,6,6,1,阵雨,25,41,Sta96-Sta154,7
2020-06-28,7,6,1,阴,27,128,Sta96-Sta154,7
2020-06-29,1,6,0,多云,27,139,Sta96-Sta154,7
2020-06-30,2,6,0,多云,28,138,Sta96-Sta154,7
2020-07-01,3,7,0,暴雨,24,32,Sta96-Sta154,7
2020-07-02,4,7,0,多云,27,61,Sta96-Sta154,7
2020-07-03,5,7,0,多云,27,92,Sta96-Sta154,7
2020-07-04,6,7,1,阵雨,25,60,Sta96-Sta154,7
2020-07-05,7,7,1,阴,26,56,Sta96-Sta154,7
2020-07-06,1,7,0,阴,26,129,Sta96-Sta154,7
2020-07-07,2,7,0,多云,28,124,Sta96-Sta154,7
2020-07-08,3,7,0,阵雨,28,122,Sta96-Sta154,7
2020-07-09,4,7,0,阵雨,27,101,Sta96-Sta154,7
2020-07-10,5,7,0,阵雨,23,132,Sta96-Sta154,7
2020-07-11,6,7,1,阴,25,69,Sta96-Sta154,7
2020-07-12,7,7,1,多云,26,65,Sta96-Sta154,7
2020-07-13,1,7,0,阵雨,26,148,Sta96-Sta154,7
2020-07-14,2,7,0,小雨,27,127,Sta96-Sta154,7
2020-07-15,3,7,0,大雨,25,131,Sta96-Sta154,7
2020-07-16,4,7,0,阵雨,25,120,Sta96-Sta154,7
2020-07-17,5,7,0,阴,28,0,Sta96-Sta154,7
2020-07-18,6,7,1,阵雨,27,0,Sta96-Sta154,7
2020-07-19,7,7,1,多云,27,0,Sta96-Sta154,7
2020-07-20,1,7,0,阴,24,0,Sta96-Sta154,7
2020-07-21,2,7,0,阵雨,22,0,Sta96-Sta154,7
2020-07-22,3,7,0,阵雨,25,0,Sta96-Sta154,7
2020-07-23,4,7,0,阵雨,26,0,Sta96-Sta154,7
2020-05-01,5,5,1,多云,24,61,Sta154-Sta150,7
2020-05-02,6,5,1,晴,26,50,Sta154-Sta150,7
2020-05-03,7,5,1,多云,27,57,Sta154-Sta150,7
2020-05-04,1,5,1,多云,26,57,Sta154-Sta150,7
2020-05-05,2,5,0,多云,26,60,Sta154-Sta150,7
2020-05-06,3,5,0,多云,25,137,Sta154-Sta150,7
2020-05-07,4,5,0,中雨,23,141,Sta154-Sta150,7
2020-05-08,5,5,0,阴,21,146,Sta154-Sta150,7
2020-05-09,6,5,1,多云,19,150,Sta154-Sta150,7
2020-05-10,7,5,1,多云,22,62,Sta154-Sta150,7
2020-05-11,1,5,0,多云,21,160,Sta154-Sta150,7
2020-05-12,2,5,0,阴,20,146,Sta154-Sta150,7
2020-05-13,3,5,0,多云,20,136,Sta154-Sta150,7
2020-05-14,4,5,0,多云,22,132,Sta154-Sta150,7
2020-05-15,5,5,0,多云,24,150,Sta154-Sta150,7
2020-05-16,6,5,1,多云,25,68,Sta154-Sta150,7
2020-05-17,7,5,1,晴,27,54,Sta154-Sta150,7
2020-05-18,1,5,0,多云,27,147,Sta154-Sta150,7
2020-05-19,2,5,0,多云,25,141,Sta154-Sta150,7
2020-05-20,3,5,0,多云,24,140,Sta154-Sta150,7
2020-05-21,4,5,0,小雨,22,148,Sta154-Sta150,7
2020-05-22,5,5,0,阴,25,136,Sta154-Sta150,7
2020-05-23,6,5,1,多云,25,82,Sta154-Sta150,7
2020-05-24,7,5,1,小雨,18,47,Sta154-Sta150,7
2020-05-25,1,5,0,阴,21,159,Sta154-Sta150,7
2020-05-26,2,5,0,阴,21,164,Sta154-Sta150,7
2020-05-27,3,5,0,阴,19,160,Sta154-Sta150,7
2020-05-28,4,5,0,多云,20,162,Sta154-Sta150,7
2020-05-29,5,5,0,晴,23,143,Sta154-Sta150,7
2020-05-30,6,5,1,多云,24,82,Sta154-Sta150,7
2020-05-31,7,5,1,多云,25,55,Sta154-Sta150,7
2020-06-01,1,6,0,阵雨,23,165,Sta154-Sta150,7
2020-06-02,2,6,0,多云,21,162,Sta154-Sta150,7
2020-06-03,3,6,0,多云,23,165,Sta154-Sta150,7
2020-06-04,4,6,0,多云,24,150,Sta154-Sta150,7
2020-06-05,5,6,0,多云,27,150,Sta154-Sta150,7
2020-06-06,6,6,1,阴,25,71,Sta154-Sta150,7
2020-06-07,7,6,1,阵雨,25,55,Sta154-Sta150,7
2020-06-08,1,6,1,阵雨,22,164,Sta154-Sta150,7
2020-06-09,2,6,1,多云,25,154,Sta154-Sta150,7
2020-06-10,3,6,0,多云,24,152,Sta154-Sta150,7
2020-06-11,4,6,0,阴,25,158,Sta154-Sta150,7
2020-06-12,5,6,0,阴,27,150,Sta154-Sta150,7
2020-06-13,6,6,1,阵雨,27,91,Sta154-Sta150,7
2020-06-14,7,6,1,多云,27,62,Sta154-Sta150,7
2020-06-15,1,6,0,多云,26,182,Sta154-Sta150,7
2020-06-16,2,6,0,小雨,24,153,Sta154-Sta150,7
2020-06-17,3,6,0,小雨,24,167,Sta154-Sta150,7
2020-06-18,4,6,0,多云,26,153,Sta154-Sta150,7
2020-06-19,5,6,0,多云,25,148,Sta154-Sta150,7
2020-06-20,6,6,1,阵雨,24,87,Sta154-Sta150,7
2020-06-21,7,6,1,阵雨,24,73,Sta154-Sta150,7
2020-06-22,1,6,0,阵雨,25,165,Sta154-Sta150,7
2020-06-23,2,6,0,阵雨,26,131,Sta154-Sta150,7
2020-06-24,3,6,0,晴,28,151,Sta154-Sta150,7
2020-06-25,4,6,0,多云,28,89,Sta154-Sta150,7
2020-06-26,5,6,0,阵雨,25,66,Sta154-Sta150,7
2020-06-27,6,6,1,阵雨,25,43,Sta154-Sta150,7
2020-06-28,7,6,1,阴,27,139,Sta154-Sta150,7
2020-06-29,1,6,0,多云,27,154,Sta154-Sta150,7
2020-06-30,2,6,0,多云,28,147,Sta154-Sta150,7
2020-07-01,3,7,0,暴雨,24,33,Sta154-Sta150,7
2020-07-02,4,7,0,多云,27,70,Sta154-Sta150,7
2020-07-03,5,7,0,多云,27,101,Sta154-Sta150,7
2020-07-04,6,7,1,阵雨,25,62,Sta154-Sta150,7
2020-07-05,7,7,1,阴,26,59,Sta154-Sta150,7
2020-07-06,1,7,0,阴,26,143,Sta154-Sta150,7
2020-07-07,2,7,0,多云,28,130,Sta154-Sta150,7
2020-07-08,3,7,0,阵雨,28,130,Sta154-Sta150,7
2020-07-09,4,7,0,阵雨,27,111,Sta154-Sta150,7
2020-07-10,5,7,0,阵雨,23,138,Sta154-Sta150,7
2020-07-11,6,7,1,阴,25,74,Sta154-Sta150,7
2020-07-12,7,7,1,多云,26,66,Sta154-Sta150,7
2020-07-13,1,7,0,阵雨,26,159,Sta154-Sta150,7
2020-07-14,2,7,0,小雨,27,138,Sta154-Sta150,7
2020-07-15,3,7,0,大雨,25,141,Sta154-Sta150,7
2020-07-16,4,7,0,阵雨,25,132,Sta154-Sta150,7
2020-07-17,5,7,0,阴,28,0,Sta154-Sta150,7
2020-07-18,6,7,1,阵雨,27,0,Sta154-Sta150,7
2020-07-19,7,7,1,多云,27,0,Sta154-Sta150,7
2020-07-20,1,7,0,阴,24,0,Sta154-Sta150,7
2020-07-21,2,7,0,阵雨,22,0,Sta154-Sta150,7
2020-07-22,3,7,0,阵雨,25,0,Sta154-Sta150,7
2020-07-23,4,7,0,阵雨,26,0,Sta154-Sta150,7
2020-05-01,5,5,1,多云,24,61,Sta150-Sta29,7
2020-05-02,6,5,1,晴,26,50,Sta150-Sta29,7
2020-05-03,7,5,1,多云,27,57,Sta150-Sta29,7
2020-05-04,1,5,1,多云,26,57,Sta150-Sta29,7
2020-05-05,2,5,0,多云,26,60,Sta150-Sta29,7
2020-05-06,3,5,0,多云,25,136,Sta150-Sta29,7
2020-05-07,4,5,0,中雨,23,141,Sta150-Sta29,7
2020-05-08,5,5,0,阴,21,146,Sta150-Sta29,7
2020-05-09,6,5,1,多云,19,150,Sta150-Sta29,7
2020-05-10,7,5,1,多云,22,62,Sta150-Sta29,7
2020-05-11,1,5,0,多云,21,158,Sta150-Sta29,7
2020-05-12,2,5,0,阴,20,147,Sta150-Sta29,7
2020-05-13,3,5,0,多云,20,136,Sta150-Sta29,7
2020-05-14,4,5,0,多云,22,132,Sta150-Sta29,7
2020-05-15,5,5,0,多云,24,150,Sta150-Sta29,7
2020-05-16,6,5,1,多云,25,68,Sta150-Sta29,7
2020-05-17,7,5,1,晴,27,54,Sta150-Sta29,7
2020-05-18,1,5,0,多云,27,147,Sta150-Sta29,7
2020-05-19,2,5,0,多云,25,142,Sta150-Sta29,7
2020-05-20,3,5,0,多云,24,140,Sta150-Sta29,7
2020-05-21,4,5,0,小雨,22,148,Sta150-Sta29,7
2020-05-22,5,5,0,阴,25,136,Sta150-Sta29,7
2020-05-23,6,5,1,多云,25,82,Sta150-Sta29,7
2020-05-24,7,5,1,小雨,18,47,Sta150-Sta29,7
2020-05-25,1,5,0,阴,21,160,Sta150-Sta29,7
2020-05-26,2,5,0,阴,21,165,Sta150-Sta29,7
2020-05-27,3,5,0,阴,19,162,Sta150-Sta29,7
2020-05-28,4,5,0,多云,20,162,Sta150-Sta29,7
2020-05-29,5,5,0,晴,23,143,Sta150-Sta29,7
2020-05-30,6,5,1,多云,24,83,Sta150-Sta29,7
2020-05-31,7,5,1,多云,25,55,Sta150-Sta29,7
2020-06-01,1,6,0,阵雨,23,166,Sta150-Sta29,7
2020-06-02,2,6,0,多云,21,163,Sta150-Sta29,7
2020-06-03,3,6,0,多云,23,165,Sta150-Sta29,7
2020-06-04,4,6,0,多云,24,151,Sta150-Sta29,7
2020-06-05,5,6,0,多云,27,150,Sta150-Sta29,7
2020-06-06,6,6,1,阴,25,71,Sta150-Sta29,7
2020-06-07,7,6,1,阵雨,25,55,Sta150-Sta29,7
2020-06-08,1,6,1,阵雨,22,164,Sta150-Sta29,7
2020-06-09,2,6,1,多云,25,153,Sta150-Sta29,7
2020-06-10,3,6,0,多云,24,152,Sta150-Sta29,7
2020-06-11,4,6,0,阴,25,158,Sta150-Sta29,7
2020-06-12,5,6,0,阴,27,150,Sta150-Sta29,7
2020-06-13,6,6,1,阵雨,27,91,Sta150-Sta29,7
2020-06-14,7,6,1,多云,27,64,Sta150-Sta29,7
2020-06-15,1,6,0,多云,26,183,Sta150-Sta29,7
2020-06-16,2,6,0,小雨,24,153,Sta150-Sta29,7
2020-06-17,3,6,0,小雨,24,168,Sta150-Sta29,7
2020-06-18,4,6,0,多云,26,153,Sta150-Sta29,7
2020-06-19,5,6,0,多云,25,148,Sta150-Sta29,7
2020-06-20,6,6,1,阵雨,24,87,Sta150-Sta29,7
2020-06-21,7,6,1,阵雨,24,73,Sta150-Sta29,7
2020-06-22,1,6,0,阵雨,25,165,Sta150-Sta29,7
2020-06-23,2,6,0,阵雨,26,132,Sta150-Sta29,7
2020-06-24,3,6,0,晴,28,153,Sta150-Sta29,7
2020-06-25,4,6,0,多云,28,89,Sta150-Sta29,7
2020-06-26,5,6,0,阵雨,25,65,Sta150-Sta29,7
2020-06-27,6,6,1,阵雨,25,43,Sta150-Sta29,7
2020-06-28,7,6,1,阴,27,139,Sta150-Sta29,7
2020-06-29,1,6,0,多云,27,154,Sta150-Sta29,7
2020-06-30,2,6,0,多云,28,146,Sta150-Sta29,7
2020-07-01,3,7,0,暴雨,24,33,Sta150-Sta29,7
2020-07-02,4,7,0,多云,27,72,Sta150-Sta29,7
2020-07-03,5,7,0,多云,27,103,Sta150-Sta29,7
2020-07-04,6,7,1,阵雨,25,62,Sta150-Sta29,7
2020-07-05,7,7,1,阴,26,59,Sta150-Sta29,7
2020-07-06,1,7,0,阴,26,143,Sta150-Sta29,7
2020-07-07,2,7,0,多云,28,131,Sta150-Sta29,7
2020-07-08,3,7,0,阵雨,28,131,Sta150-Sta29,7
2020-07-09,4,7,0,阵雨,27,111,Sta150-Sta29,7
2020-07-10,5,7,0,阵雨,23,139,Sta150-Sta29,7
2020-07-11,6,7,1,阴,25,75,Sta150-Sta29,7
2020-07-12,7,7,1,多云,26,66,Sta150-Sta29,7
2020-07-13,1,7,0,阵雨,26,159,Sta150-Sta29,7
2020-07-14,2,7,0,小雨,27,138,Sta150-Sta29,7
2020-07-15,3,7,0,大雨,25,142,Sta150-Sta29,7
2020-07-16,4,7,0,阵雨,25,131,Sta150-Sta29,7
2020-07-17,5,7,0,阴,28,0,Sta150-Sta29,7
2020-07-18,6,7,1,阵雨,27,0,Sta150-Sta29,7
2020-07-19,7,7,1,多云,27,0,Sta150-Sta29,7
2020-07-20,1,7,0,阴,24,0,Sta150-Sta29,7
2020-07-21,2,7,0,阵雨,22,0,Sta150-Sta29,7
2020-07-22,3,7,0,阵雨,25,0,Sta150-Sta29,7
2020-07-23,4,7,0,阵雨,26,0,Sta150-Sta29,7
2020-05-01,5,5,1,多云,24,51,Sta29-Sta64,7
2020-05-02,6,5,1,晴,26,47,Sta29-Sta64,7
2020-05-03,7,5,1,多云,27,69,Sta29-Sta64,7
2020-05-04,1,5,1,多云,26,56,Sta29-Sta64,7
2020-05-05,2,5,0,多云,26,60,Sta29-Sta64,7
2020-05-06,3,5,0,多云,25,131,Sta29-Sta64,7
2020-05-07,4,5,0,中雨,23,130,Sta29-Sta64,7
2020-05-08,5,5,0,阴,21,135,Sta29-Sta64,7
2020-05-09,6,5,1,多云,19,133,Sta29-Sta64,7
2020-05-10,7,5,1,多云,22,66,Sta29-Sta64,7
2020-05-11,1,5,0,多云,21,141,Sta29-Sta64,7
2020-05-12,2,5,0,阴,20,131,Sta29-Sta64,7
2020-05-13,3,5,0,多云,20,118,Sta29-Sta64,7
2020-05-14,4,5,0,多云,22,110,Sta29-Sta64,7
2020-05-15,5,5,0,多云,24,145,Sta29-Sta64,7
2020-05-16,6,5,1,多云,25,74,Sta29-Sta64,7
2020-05-17,7,5,1,晴,27,61,Sta29-Sta64,7
2020-05-18,1,5,0,多云,27,142,Sta29-Sta64,7
2020-05-19,2,5,0,多云,25,148,Sta29-Sta64,7
2020-05-20,3,5,0,多云,24,146,Sta29-Sta64,7
2020-05-21,4,5,0,小雨,22,139,Sta29-Sta64,7
2020-05-22,5,5,0,阴,25,125,Sta29-Sta64,7
2020-05-23,6,5,1,多云,25,83,Sta29-Sta64,7
2020-05-24,7,5,1,小雨,18,58,Sta29-Sta64,7
2020-05-25,1,5,0,阴,21,152,Sta29-Sta64,7
2020-05-26,2,5,0,阴,21,142,Sta29-Sta64,7
2020-05-27,3,5,0,阴,19,151,Sta29-Sta64,7
2020-05-28,4,5,0,多云,20,151,Sta29-Sta64,7
2020-05-29,5,5,0,晴,23,137,Sta29-Sta64,7
2020-05-30,6,5,1,多云,24,84,Sta29-Sta64,7
2020-05-31,7,5,1,多云,25,67,Sta29-Sta64,7
2020-06-01,1,6,0,阵雨,23,160,Sta29-Sta64,7
2020-06-02,2,6,0,多云,21,140,Sta29-Sta64,7
2020-06-03,3,6,0,多云,23,143,Sta29-Sta64,7
2020-06-04,4,6,0,多云,24,148,Sta29-Sta64,7
2020-06-05,5,6,0,多云,27,146,Sta29-Sta64,7
2020-06-06,6,6,1,阴,25,84,Sta29-Sta64,7
2020-06-07,7,6,1,阵雨,25,57,Sta29-Sta64,7
2020-06-08,1,6,1,阵雨,22,147,Sta29-Sta64,7
2020-06-09,2,6,1,多云,25,125,Sta29-Sta64,7
2020-06-10,3,6,0,多云,24,133,Sta29-Sta64,7
2020-06-11,4,6,0,阴,25,148,Sta29-Sta64,7
2020-06-12,5,6,0,阴,27,138,Sta29-Sta64,7
2020-06-13,6,6,1,阵雨,27,85,Sta29-Sta64,7
2020-06-14,7,6,1,多云,27,71,Sta29-Sta64,7
2020-06-15,1,6,0,多云,26,158,Sta29-Sta64,7
2020-06-16,2,6,0,小雨,24,145,Sta29-Sta64,7
2020-06-17,3,6,0,小雨,24,143,Sta29-Sta64,7
2020-06-18,4,6,0,多云,26,154,Sta29-Sta64,7
2020-06-19,5,6,0,多云,25,135,Sta29-Sta64,7
2020-06-20,6,6,1,阵雨,24,95,Sta29-Sta64,7
2020-06-21,7,6,1,阵雨,24,66,Sta29-Sta64,7
2020-06-22,1,6,0,阵雨,25,138,Sta29-Sta64,7
2020-06-23,2,6,0,阵雨,26,135,Sta29-Sta64,7
2020-06-24,3,6,0,晴,28,145,Sta29-Sta64,7
2020-06-25,4,6,0,多云,28,90,Sta29-Sta64,7
2020-06-26,5,6,0,阵雨,25,67,Sta29-Sta64,7
2020-06-27,6,6,1,阵雨,25,51,Sta29-Sta64,7
2020-06-28,7,6,1,阴,27,161,Sta29-Sta64,7
2020-06-29,1,6,0,多云,27,152,Sta29-Sta64,7
2020-06-30,2,6,0,多云,28,137,Sta29-Sta64,7
2020-07-01,3,7,0,暴雨,24,43,Sta29-Sta64,7
2020-07-02,4,7,0,多云,27,98,Sta29-Sta64,7
2020-07-03,5,7,0,多云,27,109,Sta29-Sta64,7
2020-07-04,6,7,1,阵雨,25,80,Sta29-Sta64,7
2020-07-05,7,7,1,阴,26,60,Sta29-Sta64,7
2020-07-06,1,7,0,阴,26,133,Sta29-Sta64,7
2020-07-07,2,7,0,多云,28,143,Sta29-Sta64,7
2020-07-08,3,7,0,阵雨,28,133,Sta29-Sta64,7
2020-07-09,4,7,0,阵雨,27,135,Sta29-Sta64,7
2020-07-10,5,7,0,阵雨,23,132,Sta29-Sta64,7
2020-07-11,6,7,1,阴,25,74,Sta29-Sta64,7
2020-07-12,7,7,1,多云,26,62,Sta29-Sta64,7
2020-07-13,1,7,0,阵雨,26,149,Sta29-Sta64,7
2020-07-14,2,7,0,小雨,27,133,Sta29-Sta64,7
2020-07-15,3,7,0,大雨,25,139,Sta29-Sta64,7
2020-07-16,4,7,0,阵雨,25,137,Sta29-Sta64,7
2020-07-17,5,7,0,阴,28,0,Sta29-Sta64,7
2020-07-18,6,7,1,阵雨,27,0,Sta29-Sta64,7
2020-07-19,7,7,1,多云,27,0,Sta29-Sta64,7
2020-07-20,1,7,0,阴,24,0,Sta29-Sta64,7
2020-07-21,2,7,0,阵雨,22,0,Sta29-Sta64,7
2020-07-22,3,7,0,阵雨,25,0,Sta29-Sta64,7
2020-07-23,4,7,0,阵雨,26,0,Sta29-Sta64,7
2020-05-01,5,5,1,多云,24,48,Sta64-Sta130,7
2020-05-02,6,5,1,晴,26,47,Sta64-Sta130,7
2020-05-03,7,5,1,多云,27,69,Sta64-Sta130,7
2020-05-04,1,5,1,多云,26,52,Sta64-Sta130,7
2020-05-05,2,5,0,多云,26,60,Sta64-Sta130,7
2020-05-06,3,5,0,多云,25,128,Sta64-Sta130,7
2020-05-07,4,5,0,中雨,23,125,Sta64-Sta130,7
2020-05-08,5,5,0,阴,21,130,Sta64-Sta130,7
2020-05-09,6,5,1,多云,19,131,Sta64-Sta130,7
2020-05-10,7,5,1,多云,22,63,Sta64-Sta130,7
2020-05-11,1,5,0,多云,21,135,Sta64-Sta130,7
2020-05-12,2,5,0,阴,20,130,Sta64-Sta130,7
2020-05-13,3,5,0,多云,20,119,Sta64-Sta130,7
2020-05-14,4,5,0,多云,22,109,Sta64-Sta130,7
2020-05-15,5,5,0,多云,24,144,Sta64-Sta130,7
